review,rating,date
iklan terus,1,2025-12-19 14:32:58
Keren,5,2025-12-19 14:30:50
bermanfaat untung setel musik pas mau tidur,5,2025-12-19 14:21:36
"bagus, cuma klo koleksi lagu gabisa diputar udh di pencet berkali kali ntah bug atau apa",5,2025-12-19 14:20:25
"Spotify anj,kikir bet ga ramah buat yang gratisan",1,2025-12-19 14:06:40
sangat men,5,2025-12-19 14:01:18
lagu nya enak,5,2025-12-19 13:51:05
sangat bagus tapi iklan nya menggangu mentang mentang gak premium,5,2025-12-19 13:37:25
memang ok,5,2025-12-19 13:36:15
enak lagu nya banyak iklan nya,5,2025-12-19 13:34:21
mantap ni apk,5,2025-12-19 13:21:12
Keren,5,2025-12-19 13:20:45
bgus,5,2025-12-19 13:14:40
"kebanyakan iklan, semua fitur bahkan saat skip vidio harus premium",1,2025-12-19 13:08:05
menyenangkan saat dimobil,5,2025-12-19 13:02:58
"bagus bagus aja si, cuma iklan nya aja kurangin, tapi bagus bgt dah pokok nya, rekomended👍",5,2025-12-19 13:01:12
bagus banget,5,2025-12-19 12:57:00
seruuu,5,2025-12-19 12:54:29
sangat menarik karna Spotify musik andalan semua orang,5,2025-12-19 12:49:26
agak sesuai dengan yang sicari,3,2025-12-19 12:47:04
suka banget,5,2025-12-19 12:45:10
setiap mau putar lagu lagi iklan mulu,5,2025-12-19 12:40:28
spotify adalah aplikasi yang kugunakan untuk mendengarkan lagu lagu k pop dan aplikasi ini mudah digunakan,4,2025-12-19 12:36:50
kenapa punya gua ga bisa di pake nyetel musik . jadi pas mau dengerin musik si aplikasi nya langsung keluar . tolong berikan saran,1,2025-12-19 12:32:41
tetap bintang 5 meskipun banyak iklan.... 🫶🏼,5,2025-12-19 12:30:01
aku sangat suka apk ini tpi tolong kurangi iklan nya plisss iklan nya kadang sampai 4 bahkan 5 dan lagu nya cm 2 dan juga kenapa lirik lagu kadang tidak ada.... maaf saat ini aku kasih 4 bintang dlu,4,2025-12-19 12:22:32
keren,5,2025-12-19 12:12:58
ok. bagus,5,2025-12-19 12:08:49
aplikasi ini sangat bagus banget jadi kalau pas beres beres atau ngerjain pr kalau mau dengerin musik bisaaa bangett lagunya juga bagus bagus cuman bayak iklan dahh itu aja,5,2025-12-19 11:59:44
baik untuk mendengarkan musik,3,2025-12-19 11:57:07
enakkk banget lagunyaaa🫰🏿🫰🏿🫰🏿🫰🏿,5,2025-12-19 11:52:22
ga bisa ngedengerin heat waves,1,2025-12-19 11:45:01
"aku suka bgt sama spotify, aku bisa mendengar kan musik² kesukaan ku dan setiap aku belajar aku selalu mendengarkan musik² yg kusukai di spotify, aku suka bgttttt lope terlope dehhh untuk aplikasi nya 🤩🤩🤩",5,2025-12-19 11:42:15
very cool,5,2025-12-19 11:34:23
ini beneran kalau mau milih lagu harus bayar.??,4,2025-12-19 11:30:13
lumayan bagus tapi saya tidak ada terjemahan lirik gitu padahal udah premium loh gimana sih ini,4,2025-12-19 11:23:24
sangat cocok,5,2025-12-19 11:18:30
"makin lama makin kikir, iklan banyak Sekarang milih lagu aja harus make Prem",1,2025-12-19 11:11:17
bagus,5,2025-12-19 11:07:15
"Jangan banyak banyak premium spot, karenanya gua susah milih lagu, mana nggak bisa dimasuki ke antrean, wajib ngedengerin lagu rekomenan lu selamanya, gila. Sakit hati bet sumpah, beda 98% dari Spotify yang gua kenal selama ini...",4,2025-12-19 11:04:08
mantap,5,2025-12-19 11:03:12
"APLIKASII KIKIRRR BANYAKKK IKLAANNNYA GA BISA MILIH LAGU SEPUAASSNYAA PKOOKNYAA INI APLIKASII KIKIR BARU DENGERIN 2 LAGU IKLAN MENDING IKLANNYA 30 DETIK INI 1 MNT LEBIH, PANTESAN BANYAK YG DOWNLOAD BAJAKAN KARNA APK ORINYA ""KIKIRR"" pelit bgt apa² iklan apa² harus premium, mending download yg versi bajakannya dri pda orinyaa!!!, minimal iklan di kurangin jg bs milih lagu sepuasnya + harga prem turun.",1,2025-12-19 11:02:42
bagus,4,2025-12-19 10:52:58
nyaman di gunakan,5,2025-12-19 10:49:55
aplikasi ini sangat bagus sekali dan tidak ada iklan sama sekali saya sering mendengar lagu di aplikasi dan semua lagu lengkap dari lagu sedih sampai lagu metal,5,2025-12-19 10:44:44
Aku pengen buat lagu IBUUUU,5,2025-12-19 10:39:10
"Dengan ini saya berhenti mengunakan Aplikasi ini, karena harga berlangganan yang semakin mahal, khususnya Langganan untuk Pelajar. Saya lebih memilih berpindah ke YouTube Music, dengan biaya langganan pelajar yang lebih murah. Bayy...",1,2025-12-19 10:33:30
bagus aja lah,4,2025-12-19 10:28:16
Banyak pilihan lagu dan gratis,5,2025-12-19 10:27:34
spotify control gw minta lagu reggae di kasih yang lain emg aneh,1,2025-12-19 10:19:11
yakali mau nyetel lagu yg gw pengen aja harus prem dlu.,1,2025-12-19 10:16:50
mantap,5,2025-12-19 10:03:24
"sekalian aja iklasnya sampe 10 gak usah tanggung"" ngasi iklan cuma 3 kali",1,2025-12-19 09:59:35
"tolong dong admin perbaiki apk nya lagi, karena saat saya ingin memutar lagu di bagian playlist atau ""lagu yang di sukai"" pas mencet salah satu dari lagu yang saya suka malah keputar lagu yang lain, ini gimana ini, udah gitu yang di putar bukannya dari lagu yang di sukai tsb, ada lagi saat saya sudah menghapus salah satu lagu yang di sukai, dan mutar salah satu lagu yang suka malah yang ke putar lagu yang udah di hapus dari playlist/lagu yang di sukai, jadi tolonglah ini di perbaiki sistem nya.",3,2025-12-19 09:57:13
demi ungger klo dengerin lagu pasti di Spotify,5,2025-12-19 09:47:53
"bagus banget!! klo mau dengerin music tp gk buka aplikasinya ini cocok banget!! kalo di youtube harus bayar, tapi ini GRATIS!!",5,2025-12-19 09:46:49
ya allah ada apa sih aplikasi ini. tiba2 akun hilang semua. di login ulang gabisa katanya kata sandi email salah padahal udah betul. padahal baru aja berlangganan,1,2025-12-19 09:45:29
"daftar lagu yang disukai tidak bisa di putar, gj bgt",2,2025-12-19 09:45:04
good,5,2025-12-19 09:42:31
seruuu siihh tapii haruss pakaii kuotaa/wifiii,4,2025-12-19 09:35:41
ngatur banget dah,1,2025-12-19 09:26:05
bagus buat semangat kerja,5,2025-12-19 09:08:25
tiap 2 lagu iklan trs jirlah mana iklan nya 4x,3,2025-12-19 09:07:35
asik banget lagu nya dan juga banyak juga,5,2025-12-19 08:50:00
baguss,5,2025-12-19 08:42:37
kurang. masa pas masukin lagu ke playlist di tulisan ny udah ada lagunya. pas di cari ga ada. udh di ulang ttp g bs,2,2025-12-19 08:30:21
baguss,5,2025-12-19 08:29:31
bagus bangat,5,2025-12-19 08:29:00
bagussssssssss..............🙏🏼,5,2025-12-19 08:22:31
enak buat dengerin lagu pas lagi nugas lovv,5,2025-12-19 08:17:05
bagus banget anti iklan terus banyak pilihan aku sebagai kakek kakek suka dengerinnya apalagi lagu wayang jawa,5,2025-12-19 08:12:21
tolong itu kalo mau play lagu saya udah klik tapi gak keputa putar,2,2025-12-19 08:08:44
mantap selalu,5,2025-12-19 08:04:52
bagus,5,2025-12-19 08:02:12
"bagus sih bagus aja, cuman iklan nya terlalu banyak sama terlalu maksa, suka ga bisa mutar lagu kalau udah masuk favorit, agak ngeselin mana udah coba download ulang lagi (btw ini belum habis yak jatah milih putar lagu yang disuka tapi tetap ga bisa)",4,2025-12-19 07:55:27
"Ngeselin bgt iklan nya, muter 4 lagi aja abis itu iklan muncul mana sampe 3-4 banyak bgt itu kalau ditotal sama detik periklan nya bisa sampe 2 menit atau lebih, ganggu bgt lagi asik denger lagi malah iklan keputer lama bgt. kalau cuma sampe 2 okelah, lah sekarang seringnya kedatangan iklan sampe 4 bikin frustasi",1,2025-12-19 07:50:15
Joss gandos,5,2025-12-19 07:45:06
i like Spotify TIARA ANDINI,5,2025-12-19 07:44:12
sumpah ni aplikasi udah bagus cuma ini perasaan gue doang atau gimana ya? kayanya makin lama iklannya makin banyak deh dulu tuh cuma 1 sekarang sekali iklan bisa 2 ampe 3 jirr😭🙏🏻,4,2025-12-19 07:44:03
"Aku suka aplikasi musik satu ini, sudah menjadi bagian dari kehidupan ku sehari-hari!",5,2025-12-19 07:39:41
dengerin sambil bermain game atau lakuin kegiatan apa gitu jadi lebih enak kalau ada lagu nyaa,5,2025-12-19 07:38:05
saya suka ini Krn bisa mendengar kan lagi yg saya sukai ini,5,2025-12-19 07:35:44
bagus bangettt lagu lagu nyaaa,5,2025-12-19 07:35:07
terlalu sering iklan males dengerin nya saya uninstall aja males ah mending download lagu aja sekalian bebas IKLAN .bagi yg download aplikasi ini mending download MOD nya aja,1,2025-12-19 07:29:15
kikir,2,2025-12-19 07:16:00
"Untuk lagu artis Mikha Tambayong lagu2nya kurang lengkap,Mytha Lestari judulnya Tentang Mimpiku nggak ada,Vidi Aldiano juga kurang lengkap",1,2025-12-19 07:09:24
"apknya bagus tapi tolonglah,biarkan pengguna nonpremium bisa milih lagu sepuasnya.Cuma itu aja cukup cuy",4,2025-12-19 07:02:12
bagus,5,2025-12-19 07:00:13
👎,1,2025-12-19 06:51:04
b ajh TPI lihat bintangnya,5,2025-12-19 06:46:08
bagus banget,5,2025-12-19 06:42:29
maksa bgt premium....ogah,1,2025-12-19 06:34:32
Spotify saya ga ada lirik nya..,2,2025-12-19 06:26:40
kenapa pas main game kok musik nya berhenti sendiri dah,2,2025-12-19 06:22:57
sukaa,5,2025-12-19 06:15:38
bagus,5,2025-12-19 06:14:55
"pego nih Spotify udah di simpen lagu nya yang di sukai eh malah ngebug kaga bisa di puter trus tiba tiba ngilang tuh lagu, bener bener nih aplikasi",5,2025-12-19 06:13:48
iklan trus,1,2025-12-19 06:06:51
spotify lagi bermasalah yah kok nggk bisa di buka,3,2025-12-19 06:00:10
tidak bisa memilih lagu yang kita sukai karna ada iklan premium,1,2025-12-19 05:50:25
liriknyaa kadang gaadaa,4,2025-12-19 05:38:43
karena sesuai Dnegan saya,5,2025-12-19 05:36:17
👍,5,2025-12-19 05:32:57
"maaf ya, tapi aku download Spotify buat dengerin lagu sambil gambar. masalahnya aku gambar di hp juga, jadi klo mau gambar di aplikasi lain sambil denger lagu, nanti lagunya berhenti, kayak gitu terus, sampe aku harus bolak balik dari aplikasi gambar ke Spotify buat nyalain lagu. tolong pihak Spotify ngebolehin aplikasinya tetep nyala walau buka aplikasi lain. terus banyak bug juga karena iklan",3,2025-12-19 05:05:52
bisa denger lagu favorite dengan kualitas terbaik 💭💌,5,2025-12-19 05:05:40
putar lagu ini untuk besok bayar premium untuk mendengarkan sepuasnya🤑🤑🤑🤑🤑🤑🤑🤑🤑,5,2025-12-19 04:59:39
banyak iklan!,1,2025-12-19 04:32:40
good,5,2025-12-19 04:27:04
baik,5,2025-12-19 04:18:54
bagus,4,2025-12-19 03:55:32
"enak bgt di dengar, wajib di download ini",5,2025-12-19 03:55:20
app bagus,5,2025-12-19 03:45:02
woi ini kenapa pas gue main gem tiba2 ilang gatau musiknya tiba2 padahal udah coba prooo bayar tapi percuma kalau gk bisa sambil main gem ini perbaiki min aplikasi ini min dah gk jelas bnget deh,2,2025-12-19 03:43:17
bagus! aku suka dengan lagu nya👍🏻,5,2025-12-19 03:31:42
sangat bagus,5,2025-12-19 03:30:14
"iklannya kelamaan boy, dah ada beberapa lagu yg ga ada liriknya",3,2025-12-19 03:27:21
too many ads,2,2025-12-19 03:18:29
Aplikasi ini Spotify Musik saya juga menggunakannya,4,2025-12-19 03:16:36
bagus,5,2025-12-19 03:15:25
oke,5,2025-12-19 03:14:08
semogaa tidak ada fitur berbayar,5,2025-12-19 03:10:26
iklan terlalu berlebihan,1,2025-12-19 02:47:43
"aku kasih bintang 4 suaranya jelas dan jernih tapi sering lewat iklan merusak pendengaran orang enak"" dengar atau ngikuti lagu ehh tiba tiba ada iklan malas banget",4,2025-12-19 02:46:55
lagu2nya update mantappp,5,2025-12-19 02:46:16
bagus,5,2025-12-19 02:38:19
"mau dengerin lagu lagi malah disuruh premium padahal baru dikit, dasar dikit dikit premium, pelit amat 😡😡👎🏻",1,2025-12-19 02:32:53
"malesnya itu harus premium dulu baru bisa pakai semua fitur, kayak dengerin lagu offline&tanpa iklan🙃",4,2025-12-19 02:14:15
sangat bagus dan cocok,5,2025-12-19 02:13:10
aplikasi nya bagus bgt semua lagu ada tapi sayang nya hrs premium dulu kalau mau dengerin lagu2 favorit 🙄,5,2025-12-19 02:12:01
the best in lndonesia,5,2025-12-19 02:11:39
ini asik banget,5,2025-12-19 02:02:42
senang dan bangga berkesan,5,2025-12-19 01:54:56
Aplikasi musik yang mantab👍,5,2025-12-19 01:43:24
kualitas suara sangat bagus dan jernih,5,2025-12-19 01:39:47
sangat bagus,5,2025-12-19 01:36:04
bagus,5,2025-12-19 01:21:24
saya menggunakan head unit android. akhir akhir ini aplikasi spotify sering keluar sendiri,4,2025-12-19 01:16:49
"buat yang pada ngeluh sama iklan ,top up ya pake fitur premium 🐷 ,segini udah bagus kalo soal free",5,2025-12-19 01:14:48
bagus,4,2025-12-19 00:50:42
"sukaa banget, bisaa dengerin lagu lagu yang lagi viralll",5,2025-12-19 00:35:52
Karena saya fans Madrid😆,4,2025-12-19 00:17:02
babi saldo gw ke cut,1,2025-12-19 00:13:56
mantap,5,2025-12-19 00:08:58
bagus,5,2025-12-18 23:58:07
suka bngt,5,2025-12-18 23:44:07
aplikasi ini bagus untuk saya yg suka musik,5,2025-12-18 23:40:01
Sangat Bagus Saya Sangat Suka Dengan Spotify,5,2025-12-18 23:39:59
aplikasi yang sangat baguss,5,2025-12-18 23:36:37
sangat bagus dan tidak iklan,5,2025-12-18 22:53:13
Love this apps 🤩,5,2025-12-18 22:08:26
Baik,4,2025-12-18 22:07:44
bagus,5,2025-12-18 21:09:39
"iklannya ganggu banget, parah nih ingin dengerin lagu, malah dengerin orang berbicara(iklan), jadi malas untuk membuka atau mencari lagu di spotify 🥱🥱🥱🥱",3,2025-12-18 20:28:43
bgus,5,2025-12-18 20:00:07
sya Kase bintang tiga soalnya Tarada iklan ko ini ada iklan ya jadi malas dengar iklan,3,2025-12-18 19:36:59
"sampai saat ini, masih yg terfavorit",5,2025-12-18 18:23:17
ok,5,2025-12-18 18:05:10
bagus,4,2025-12-18 17:39:02
good job buat developer karena uda bikin ni apl,5,2025-12-18 17:34:51
"ngaco bener, 4x lewat lagu random padahal engga pernah disetel ataupun dicari, fitur iklan maksa prem, makin kesel ama ni apk",1,2025-12-18 17:18:57
Spotify yg menemani hari² malam dan berkerja makasih Spotify ☺️☺️☺️,5,2025-12-18 17:16:33
"sebenernya udah bagus semua, tapi makin hari makin dibatasi untuk pengguna gratisnya, jadi harus pakai premium, padahal dulu ngga sebanyak ini fitur premiumnya, kenapa ga sekalian berbayar aja apk nya, susah lah",3,2025-12-18 16:54:25
"aplikasi ini sangat membantu sekaliii, ada banyak musik, saya suka sekalii,",5,2025-12-18 16:39:40
sangat bagus tapi masih mo ba bayar,5,2025-12-18 16:36:02
"aplikasi yang sangat bagus untuk mendengarkan musik, karena saya suka ui nya, sama suka shuffle musiknya tuh sesuai sama musik yang saya suka",5,2025-12-18 16:34:46
tolong plisss sesekali premium gratis biar banyak orang download karna kebanyakan orang ini download musik biar hemat plisss,2,2025-12-18 16:34:32
"kesal banget. udah pake premium, udah di unduh musik nya, eh pas offline malah gak bisa di putar musiknya, udah di unduh, tapi balik lagi harus unduh berkali2, kebelat kayak kah?",1,2025-12-18 16:21:12
Good Application,5,2025-12-18 16:06:25
❤️‍🔥,5,2025-12-18 16:04:50
bagus 👍,5,2025-12-18 15:55:27
gampang ngebug,1,2025-12-18 15:45:52
beeeeest,5,2025-12-18 15:44:40
"GA JELAS MAKIN LAMA, MAU DENGER LAGU INI MALAH KE SETEL LAGU LAIN, APA HARUS PREMIUM TRUS DULU BARU BENER GA NGACAK LAGU YANG DIPILIH?????",1,2025-12-18 15:43:00
keren,5,2025-12-18 15:37:27
bagus si buat dengerin lagu dan lagunya juga lengkap... tapi aku kasih saran kurangin iklan.. jujur iklannya mengganggu banget kadang lagi asik asiknya dengerin lagu tiba tiba iklan dan jadi kesel,3,2025-12-18 15:37:14
"Bagus bangett😍, sukaa setiap hari buka spotify karna emang baguss banget sukaa deh 🤍",5,2025-12-18 15:24:46
lagunya banyak pilihannya,4,2025-12-18 15:09:11
banyak iklan nya tapi bagus,4,2025-12-18 15:07:02
buat denger musik apa buat denger iklan ni aplikasi,1,2025-12-18 14:55:38
good,5,2025-12-18 14:54:15
"udah kecewa gw ,dulu iklannya cuma 1 dan 30 detik trus 2 ,nambah lagi jadi ,3 bahkan siang tadi 4 apa ini ganggu bngt , mana habis putar 2 lagu lansung iklan lagi 3 iklan 💔 kurangin lah iklan nya masa cuma buat dengerin musik doang harus bayar ,dikit² bayar",1,2025-12-18 14:36:43
"mantap... lagu2 banyak dan enak2. buat nemenin tdr, lg kerja atau hbs plng kerja dengerin lagu capebya hilang ga ada iklannya. langsung saya kasih 5 bintang. saran saya terus tingkatkan lg lagu2 lebih banyak lg dan yg enak2.🙏👍 terimakasih.",5,2025-12-18 14:30:52
"sejauh ini bagus banget Spotify, semua lagu ada cuman minus nya banyak banget iklannya buat yg ga berlangganan kaya saya ini bener bener keganggu, tolong dikurangin iklannya ya min 🤌🏼🥰",4,2025-12-18 14:29:36
bagus kalo iklan nya gak terlalu banyak dan lama,5,2025-12-18 14:26:36
wow,5,2025-12-18 14:16:25
Spotify bagus,5,2025-12-18 14:12:29
kebanyakan iklan sampai 3 iklannya sekali iklan,1,2025-12-18 13:56:40
"suka banget, semua lagu ada dari jaman dulu sampai yang lagi viral",5,2025-12-18 13:54:54
bagus,5,2025-12-18 13:53:58
makin kesini iklannya bnyak bgt woi,3,2025-12-18 13:52:26
selalu idupin lagu kalo mau main game🤭🤭,5,2025-12-18 13:49:18
"eh Spotify elu yg bener aje iklannya buset dah, dari 1, 2 sampe 4 iklan sekaligus. mana iklannya itu2 Mulu lagi buset dah kalau iklannya sekali dua kali masih ok ini sampai 4 kali iklan :))))))",2,2025-12-18 13:43:37
aplikasi ini sangat bagus🗿🔥🔥🔥,5,2025-12-18 13:43:24
muah pokok nya,5,2025-12-18 13:22:55
harga premium terlalu mahal,1,2025-12-18 13:12:03
buat milih music aja harus bayar premiumnya apk rusak,1,2025-12-18 13:10:29
sangat bagus,5,2025-12-18 13:07:49
"aku suka bangt sama aplikasinya, semua lagu ada disini, pokoknya mah bintang lima buat aplikasi spotify, KERENNNNN CUYYY",5,2025-12-18 13:06:36
"bagus si, tapi g enak kalo ada shuffle",4,2025-12-18 13:03:16
"sangat sangat menarik semua yg ada di sini,,,",5,2025-12-18 12:58:14
sangan bagus gak bnya iklan nya,5,2025-12-18 12:49:18
Kok saya mendowloud tidak bisa aplikasi musik ini,1,2025-12-18 12:34:33
sangat bagus dan membantu sekli,5,2025-12-18 12:34:17
jos mantap,5,2025-12-18 12:31:27
apk nya bagus bisa dengerin music secara gratis👍👍👍,5,2025-12-18 12:27:39
lucu banget lagu lagu nya,5,2025-12-18 12:21:49
bagus,4,2025-12-18 12:16:03
"bagussss , aplikasi paling TOP ini mah kalo buat dengerin lagu lagu 🤩🤩🤩",5,2025-12-18 12:12:01
sudah sangat bagus,5,2025-12-18 11:54:45
good,5,2025-12-18 11:52:22
